Id,Scientific name,Interaction Type,Family ,Genus ,Specific epithet ,Plant,Scientific name authorship,Vernacular name,English vernacular name,Pollinators ref
859,Xylocopa frontalis,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"SAZIMA, I. ; SAZIMA, M. . Mamangavas e irapuás (Apoidea): visitas, interações e consequências para polinização do maracujá (Passifloraceae). Revista Brasileira de Entomologia, v. 33, n.1, p. 109-118, 1989. "
860,Xylocopa frontalis,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Varassin IG, Ximenes BMS, Moreira PA, Zanon MMF, Elbl P, Löwenberg-Neto, Melo GAR. 2011. Produção de néctar e visitas por abelhas em duas espécies cultivadas de Passiflora L. (Passifloraceae). Acta Botanica Brasilica 26(1): 251-255."
861,Xylocopa frontalis,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Viana, B.F.. 2006. DIAGNÓSTICO E PLANOS DE MANEJO DOS POLINIZADORES DE FRUTEIRAS NA REGIÃO DO VALE DO SUB-MÉDIO SÃO FRANCISCO. Encontro sobre Abelhas Ribeirão Preto. CDROM."
862,Xylocopa frontalis,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Yamamoto, M. ; Chaves-Alves, T.M. ; Freitas, R.F. ; Santos, C.T. ; Freitas, G.R.O. ; Grande, H. ; Júnior, J.Z. ; Tavares, M.R. ; Bordon, N.G. ; Filho, N.A.S ; Molina, R.A.S. . Estimativa populacional dos polinizadores de Passiflora edulis f. flavicarpa em uma área de produção do Triângulo Mineiro. In: VIII Congresso de Ecologia do Brasil, 2007, Caxambu. Anais do VIII Congresso de Ecologia do Brasil, 2007."
863,Xylocopa frontalis,Pollinates,Solanaceae,Solanum,licopersicum,Solanum licopersicum,NA,tomate,tomato,"Silva-Neto, C.M., Bergamini, L.L., Elias, M.A.S., Moreira, G.L., Morais, J.M., Bergamini, B.A.R., Franceschinelli, E.V. 2016. High species richness of native pollinators in Brazilian tomato crops. Braz J. Biol. On line version: http://dx.doi.org/10.1590/1519\-6984\.17515"
864,Xylocopa grisescens,Pollinates,Fabaceae,Gliricidia,sepium,Gliricidia sepium,(Jacq.) Steud.,gliricídia,gliricidia,"Kiill LHP, DRUMOND MA. 2001. Floral Biology and reproductive system of Gliricidia sepium (Jacq.) Steud. (Fabaceae-Papilionidae) in Region of Petrolina , Pernambuco State, Brazil. Ciência Rural, Santa Maria 31:597-601."
865,Xylocopa grisescens,Pollinates,Fabaceae,Vigna,unguiculata,NA,(L.) WALP.,feijão,bean,Barbosa e Souza. 2016. Gaia Scientia. Volume 10(4): 272-283.
866,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,DEG,maracujá,passion fruit,"Kill, L.H.P. 2008. Assessment of mango (Mangifera indica L., Anarcadiaceae) and passion fruit (Passiflora edulis f. flavicarpa DEG., Passifloraceae) pollinators in the San Francisco Valley, Northeastern Brazil. In: Ministry of Environment. Pollinators management in Brazil. Ministry of Environment. Brasília, p. 36-37."
867,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,DEG,maracujá,passion fruit,"Kill, L.H.P. 2008. Assessment of mango (Mangifera indica L., Anarcadiaceae) and passion fruit (Passiflora edulis f. flavicarpa DEG., Passifloraceae) pollinators in the San Francisco Valley, Northeastern Brazil. In: Ministry of Environment. Pollinators management in Brazil. Ministry of Environment. Brasília, p. 36-37."
868,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Camillo E. 1996. Utilização de espécies de Xylocopa (Hymenoptera, Anthophoridae) na polinização do Maracujá Amarelo. Anais do Encontro sobre Abelhas, 2. Ribeirão Preto, SP, Brasil.p. 141-146"
869,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Siqueira KMM, Kiill LHP, Martins, CF, Lemos IB, Monteiro SP, Feitoza EA. 2009. Ecology of pollination of the yellow passion fruit (Passiflora edulis Sims F. flavicarpa Deg.), in the region of São Francisco valley. Revista Bras. Frutic. Jaboticabal-SP 31: 001-012."
870,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
871,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
872,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
873,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"YAMAMOTO, M.; SILVA, C.I.; AUGUSTO, S.C.; BARBOSA, A.A.A.; OLIVEIRA, P.E. 2012. The role of bee diversity in pollination and fruit set of yellow passion fruit (Passiflora edulis forma flavicarpa, Passifloraceae) crop in Central Brazil. Apidologie  43:515–526."
874,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,nitida,Passiflora nitida,Kunth,maracujá,passion fruit,"Malerbo-Souza DT, Nogueira-Couto RH, Toledo VAA. 2002. Insetos associados às flores de diferentes espécies de maracujá (Passiflora spp.) Acta Scientiarum. 24: 1269-1274."
875,Xylocopa grisescens,Pollinates,Malvaceae,Gossypium,hirsutum,Gossypium hirsutum,L.,algodão,cotton,"Martins CF, Zanella FCV, Melo RR, Camarotti MF.  2008. Visitantes florais e polinização do algodoeiro (Gossypium hirsutum L..) no semi-árido nordestino. Revista Brasileira de Oleaginosa Fibrosa. 12: 107-117."
876,Xylocopa grisescens,Pollinates,Malvaceae,Gossypium,hirsutum,Gossypium hirsutum,L.,algodão,cotton,"Martins CF, Zanella FCV, Melo RR, Camarotti MF.  2008. Visitantes florais e polinização do algodoeiro (Gossypium hirsutum L..) no semi-árido nordestino. Revista Brasileira de Oleaginosa Fibrosa. 12: 107-117."
877,Xylocopa grisescens,Pollinates,Malvaceae,Gossypium,hirsutum,Gossypium hirsutum,L.,algodão,cotton,"Martins CF, Zanella FCV, Melo RR, Camarotti MF.  2008. Visitantes florais e polinização do algodoeiro (Gossypium hirsutum L..) no semi-árido nordestino. Revista Brasileira de Oleaginosa Fibrosa. 12: 107-117."
878,Xylocopa grisescens,Pollinates,Solanaceae,Solanum,melongena,Solanum melongena,L.,berinjela,eggplant,"Gomig, E.G.; Patricio, G.B.; Grisolia, B.B.; Montagnana, P.C.; Brocanelli, F.G.; Campos, M.J.O. 2012. EFFECTIVENESS OF DIFFERENT POLLINATORS ON EGGPLANT CULTIVATIONS. Encontro sobre abelhas. Ribeirão Preto. p. 219."
879,Xylocopa grisescens,Pollinates,Anacardiaceae,Spondias,mombin,Spondias mombin,L.,cajazeira,caja tree,"Carneiro, L.T.S. 2012. Ecologia da polinização de Spondias mombin L. (Anacardiaceae) e competição por exploração entre Apis mellifera africanizada e abelhas nativas (Hymenoptera: Apoidea). Dissertação de mestrado. Universidade Federal da Paraíba."
880,Xylocopa grisescens,Pollinates,Anacardiaceae,Spondias,mombin,Spondias mombin,L.,cajazeira,caja tree,"Carneiro, L.T.S.; Martins, C.F. 2012. Africanized honey bees pollinate and preempt the pollen of Spondias mombin (Anacardiaceae) flowers. Apidologie 43: 474–486."
881,Xylocopa grisescens,Pollinates,Asteraceae,Helianthus,annuus,Helianthus annuus,L.,girassol,sunflower,"Cruz, D.O.; Freitas, B.M.; Rocha, E.E.M; Andrade, P.B.; Santos, R.C.; Rocha, R.F. 2010. COMPORTAMENTO E DIVERSIDADE DE ABELHAS EM CAPÍTULOS DE GIRASSOL (Helianthus annuus L.) NO LITORAL CEARENSE, REGIÃO NORDESTE DO BRASIL. Encontro sobre abelhas.Ribeirão Preto, p. 367."
882,Xylocopa grisescens,Pollinates,Myrtaceae,Psidium,guajava,Psidium guajava,L.,goiaba,guava,"Siqueira KMM, 2012. Pollination of Guava (Psidium guajava).  In: Ribeiro, MF. Terceira semana dos polinizadores. Documentos online EMBRAPA 249. ISSN 18089994, p. 138-156."
883,Xylocopa grisescens,Pollinates,Myrtaceae,Psidium,guajava,Psidium guajava,L.,goiaba,guava,"Viana BF. 2008. Management plans for fruit crop pollinators in the states of Bahia and Pernambuco, Northeastern Brazil.  In: Ministry of Environment. Pollinators management in Brazil. Ministry of Environment. Brasília, p. 38-40."
884,Xylocopa grisescens,Pollinates,Myrtaceae,Psidium,guajava,Psidium guajava,L.,goiaba,guava,"Viana BF. 2008. Management plans for fruit crop pollinators in the states of Bahia and Pernambuco, Northeastern Brazil.  In: Ministry of Environment. Pollinators management in Brazil. Ministry of Environment. Brasília, p. 38-40."
885,Xylocopa grisescens,Pollinates,Myrtaceae,Psidium,guajava,Psidium guajava,L.,goiaba,guava,"Viana, B.F.. 2006. DIAGNÓSTICO E PLANOS DE MANEJO DOS POLINIZADORES DE FRUTEIRAS NA REGIÃO DO VALE DO SUB-MÉDIO SÃO FRANCISCO. Encontro sobre Abelhas Ribeirão Preto. CDROM."
886,Xylocopa grisescens,Pollinates,Cucurbitaceae,Cucumis,melo,Cucumis melo,L.,melão,melon,"Coelho, M. S.; Fernandes, N. S.; Silva, T. A.; Ribeiro, M. F.; Costa, N. D.; Kiill, L. H. P.  2012. Avaliação da Morfologia Floral e dos Visitantes Florais de dois Híbridos de Melão (Cucumis melo L.) em Cultivo Irrigado em Petrolina, PE. III Semana Dos Polinizadores. Petrolina. Embrapa Semiárido p. 237-238."
887,Xylocopa grisescens,Pollinates,Bixaceae,Bixa,orellana,Bixa orellana,L.,urucum,annatto,Mesquita FLA. 2008. Abelhas visitantes das flores do Urucuzeiro (Bixa orellana L.) e suas eficiências de polinização. Dissertação de Mestrado em Zootecnia. Universidade Federal do Ceará.
888,Xylocopa grisescens,Pollinates,Bixaceae,Bixa,orellana,Bixa orellana,L.,urucum,annatto,"Reis, F.L.A.M.; Reis, I.T.; Freitas, B.M.; Milfont, M.O.; Rizzardo, R.A.G. 2012. Diversidade comportamental entre diferentes espécies de abelhas Xylocopas visitantantes de uma mesma área de cultivo de urucum (Bixa orellana L.). VII CONNEPI: Congresso Norte-Nordeste de Tecnologia e Inovação, p. 1-4."
889,Xylocopa grisescens,Pollinates,Anacardiaceae,Spondias,mombin,Spondias mombin,L..,cajazeira,caja tree,"Oliveira MO. 2010. Abelhas visitantes florais e potenciais polinizadores da cajazeira (Spondia mombin L.) sob cultivo, na Chapada do Apodi, Ceará. Dissertação. Universidade Federal do Ceará"
890,Xylocopa grisescens,Pollinates,Anacardiaceae,Spondias,mombin,Spondias mombin,L..,cajazeira,caja tree,"Oliveira, M.O.; Freitas, B.M.; Souza, F.X.; Cavalcante, M.C.; Milfont, M.O. 2010. Diversidade e abundância relativa das abelhas visitantes florais da cajazeira (Spondias mombin L.), sob cultivo, na chapada do apodi, limoeiro do norte – CE. IX Encontro Sobre Abelhas, p. 395."
891,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,gibertii,Passiflora gibertii,N.E. Br.,maracujá,passion fruit,"Malerbo-Souza DT, Nogueira-Couto RH, Toledo VAA. 2002. Insetos associados às flores de diferentes espécies de maracujá (Passiflora spp.) Acta Scientiarum. 24: 1269-1274."
892,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Augusto, S.C.; Barbosa, A.A.A.; Silva, C.I.;Yamamoto, M.; Carvalho, A.P.G.O.; Oliveira, P.E. 2005. Plano de manejo sustentável de Xylocopa spp. (Apidae, Xylocopini), polinização e produção do maracujá-amarelo (Passiflora edulis f. flavicarpa) no Triângulo Mineiro. PROBIO/UFU."
893,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"CAMILLO, E. . Poliniação do maracujá. 1. ed. Ribeirão Preto: Holos Editora, 2003. 44p "
894,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"CAMILLO, E.; GARÓFALO, C.A. On the bionomics of Xylocopa frontalis (Olivier) and Xylocopa grisescens (Lepeletier) in southern Brazil. I. Nest construction and biological cycle. Revista Brasileira de Biologia, v.42, p.571-582, 1982."
895,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"LEONE, N. R. F. M. de. Polinização do maracujazeiro (Passiflora edulis f. flavicarpa Deg.) em Araguari-MG. 1990. 76 f. Dissertação (Mestrado)- Universidade de  Viçosa, Viçosa, MG, 1990."
896,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Malerbo-Souza DT, Nogueira-Couto RH, Toledo VAA. 2002. Insetos associados às flores de diferentes espécies de maracujá (Passiflora spp.) Acta Scientiarum. 24: 1269-1274."
897,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"PEREIRA, M. ; GAROFALO, C. A. . BIOLOGIA DA NIDIFICAÇÃO DE Xylocopa frontalis E Xylocopa grisescens (HYMENOPTERA, APIDAE, XYLOCOPINI) EM NINHOS-ARMADILHA. Oecologia Australis, v. 14, p. 193-209, 2010. "
898,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Viana, B.F.. 2006. DIAGNÓSTICO E PLANOS DE MANEJO DOS POLINIZADORES DE FRUTEIRAS NA REGIÃO DO VALE DO SUB-MÉDIO SÃO FRANCISCO. Encontro sobre Abelhas Ribeirão Preto. CDROM."
899,Xylocopa grisescens,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Yamamoto, M. ; Chaves-Alves, T.M. ; Freitas, R.F. ; Santos, C.T. ; Freitas, G.R.O. ; Grande, H. ; Júnior, J.Z. ; Tavares, M.R. ; Bordon, N.G. ; Filho, N.A.S ; Molina, R.A.S. . Estimativa populacional dos polinizadores de Passiflora edulis f. flavicarpa em uma área de produção do Triângulo Mineiro. In: VIII Congresso de Ecologia do Brasil, 2007, Caxambu. Anais do VIII Congresso de Ecologia do Brasil, 2007."
900,Xylocopa grisescens,Pollinates,Ebenaceae,Diospyros,discolor,Diospyros discolor,Willd,caqui,persimmon,Castro M.S. 2002. Bee fauna of some tropical and exotic fruits: Potencial pollinators and their conservation. In: Kevan P & Imperatriz-Fonseca VL (e)- Pollinating bees- The Conservation Link Between Agriculture and Nature-Mnistry of Enviroment/ Brasilia. p.275-288.
901,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
902,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
903,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"Yamamoto M. 2009. Polinizadores do maracujá-amarelo (Passiflora edulis f. flavicarpa Deneger, Passifloraceae) no Triangulo Mineiro: riqueza de espécies, frequência de visitas e a conservação de áreas naturais. Tese de doutorado. Universidade Federal de Uberlândia"
904,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis f. flavicarpa,Passiflora edulis f. flavicarpa,Deneger,maracujá,passion fruit,"YAMAMOTO, M.; SILVA, C.I.; AUGUSTO, S.C.; BARBOSA, A.A.A.; OLIVEIRA, P.E. 2012. The role of bee diversity in pollination and fruit set of yellow passion fruit (Passiflora edulis forma flavicarpa, Passifloraceae) crop in Central Brazil. Apidologie  43:515–526."
905,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Augusto, S.C.; Barbosa, A.A.A.; Silva, C.I.;Yamamoto, M.; Carvalho, A.P.G.O.; Oliveira, P.E. 2005. Plano de manejo sustentável de Xylocopa spp. (Apidae, Xylocopini), polinização e produção do maracujá-amarelo (Passiflora edulis f. flavicarpa) no Triângulo Mineiro. PROBIO/UFU."
906,Xylocopa hirsutissima,Pollinates,Passifloraceae,Passiflora,edulis,Passiflora edulis,Sims,maracujá,passion fruit,"Yamamoto, M. ; Chaves-Alves, T.M. ; Freitas, R.F. ; Santos, C.T. ; Freitas, G.R.O. ; Grande, H. ; Júnior, J.Z. ; Tavares, M.R. ; Bordon, N.G. ; Filho, N.A.S ; Molina, R.A.S. . Estimativa populacional dos polinizadores de Passiflora edulis f. flavicarpa em uma área de produção do Triângulo Mineiro. In: VIII Congresso de Ecologia do Brasil, 2007, Caxambu. Anais do VIII Congresso de Ecologia do Brasil, 2007."
907,Xylocopa muscaria,Pollinates,Lecythidaceae,Bertholletia,excelsa,Bertholletia excelsa,Bonpl,castanheira do brasil,brazil nut tree,"Santos CF. 2007. Influência de visitantes florais de Bertholletia excelsa Humb. & Bonpl. (Lecythidaceae), castanheira-do-Brasil, sobre o comportamento de forrageio de Xylocopa frontalis e Eulaema mocsary (Hymenoptera: Apidae). Dissertação, Universidade Federal do Amazonas."
908,Xylocopa muscaria,Pollinates,Bixaceae,Bixa,orellana,Bixa orellana,L.,urucum,annatto,Mesquita FLA. 2008. Abelhas visitantes das flores do Urucuzeiro (Bixa orellana L.) e suas eficiências de polinização. Dissertação de Mestrado em Zootecnia. Universidade Federal do Ceará.
909,Xylocopa muscaria,Pollinates,Bixaceae,Bixa,orellana,Bixa orellana,L.,urucum,annatto,"Reis, F.L.A.M.; Reis, I.T.; Freitas, B.M.; Milfont, M.O.; Rizzardo, R.A.G. 2012. Diversidade comportamental entre diferentes espécies de abelhas Xylocopas visitantantes de uma mesma área de cultivo de urucum (Bixa orellana L.). VII CONNEPI: Congresso Norte-Nordeste de Tecnologia e Inovação, p. 1-4."
910,Xylocopa muscaria,Pollinates,Solanaceae,Lycopersicum,esculentum,Lycopersicum esculentum,Mill.,tomate,tomato,Santos AB. 2009. Diversidade de visitantes florais e potenciais polinizadores de tomateiros (Solanum lycopersicum L.) em cultivos orgânicos e tradicionais. Dissertação. Universidade Federal de Sergipe.
911,Xylocopa suspecta,Pollinates,Passifloraceae,Passiflora,alata,Passiflora alata,Curtis,maracujá,passion fruit,"Gaglianone MC, Rocha HHS, Benevides CR, Junqueira CN, Augusto SC. 2010. Importancia de Centridini (Apidae) na polinização de plantas de interesse agrícola: O Maracujá-doce (Passiflora alata Curtis) como um estudo de caso na região Sudeste do Brasil. Oecologia Australis 14: 152-164."
