"","species","latitude","longitude","sociality","body_mass_g"
"1356","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1357","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1358","Heliophobius argenteocinereus",-11.566667,27.416667,"solitary",161
"1359","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1360","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1361","Heliophobius argenteocinereus",-8.366667,29.633333,"solitary",161
"1362","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1363","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1364","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1365","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1366","Heliophobius argenteocinereus",-8.366667,29.633333,"solitary",161
"1367","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1368","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1369","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1370","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1371","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1372","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1373","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1374","Heliophobius argenteocinereus",-17.612563,36.626658,"solitary",161
"1375","Heliophobius argenteocinereus",-17.612563,36.626658,"solitary",161
"1376","Heliophobius argenteocinereus",-0.1683,38.6151,"solitary",161
"1377","Heliophobius argenteocinereus",-15.383333,35.316667,"solitary",161
"1378","Heliophobius argenteocinereus",-15.383333,35.316667,"solitary",161
"1379","Heliophobius argenteocinereus",-15.383333,35.316667,"solitary",161
"1380","Heliophobius argenteocinereus",-13.383333,34,"solitary",161
"1381","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1382","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1383","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1384","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1385","Heliophobius argenteocinereus",-1.1167,18.1667,"solitary",161
"1386","Heliophobius argenteocinereus",-1.1167,18.1667,"solitary",161
"1387","Heliophobius argenteocinereus",-8.7333,26.9,"solitary",161
"1388","Heliophobius argenteocinereus",-8.7333,26.9,"solitary",161
"1389","Heliophobius argenteocinereus",-8.7333,26.9,"solitary",161
"1390","Heliophobius argenteocinereus",-8.7333,26.9,"solitary",161
"1391","Heliophobius argenteocinereus",-8.7333,26.9,"solitary",161
"1392","Heliophobius argenteocinereus",-9.3167,27.3833,"solitary",161
"1393","Heliophobius argenteocinereus",-8.3667,29.6333,"solitary",161
"1394","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1395","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1396","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1397","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1398","Heliophobius argenteocinereus",-11.5667,27.4167,"solitary",161
"1399","Heliophobius argenteocinereus",3.6833,29.1333,"solitary",161
"1400","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1401","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1402","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1403","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1404","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1405","Heliophobius argenteocinereus",-8.9333,27.2,"solitary",161
"1406","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1407","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1408","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1409","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1410","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1411","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1412","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1413","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1414","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1415","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1416","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1417","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1418","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1419","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1420","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1421","Heliophobius argenteocinereus",-10.0667,38.95,"solitary",161
"1422","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1423","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1424","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1425","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1426","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1427","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1428","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1429","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1430","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1431","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1432","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1433","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1434","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1435","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1436","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1437","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1438","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1439","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1440","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1441","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1442","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1443","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1444","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1445","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1446","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1447","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1448","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1449","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1450","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1451","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1452","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1453","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1454","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1455","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1456","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1457","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1458","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1459","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1460","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1461","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1462","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1463","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1464","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1465","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1466","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1467","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1468","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1469","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1470","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1471","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1472","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1473","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1474","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1475","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1476","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1477","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1478","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1479","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1480","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1481","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1482","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1483","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1484","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1485","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1486","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1487","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1488","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1489","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1490","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1491","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1492","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1493","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1494","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1495","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1496","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1497","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1498","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1499","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1500","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1501","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1502","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1503","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1504","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1505","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1506","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1507","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1508","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1509","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1510","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1511","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1512","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1513","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1514","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1515","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1516","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1517","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1518","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1519","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1520","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1521","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1522","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1523","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1524","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1525","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1526","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1527","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1528","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1529","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1530","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1531","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1532","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1533","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1534","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1535","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1536","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1537","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1538","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1539","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1540","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1541","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1542","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1543","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1544","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1545","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1546","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1547","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1548","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1549","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1550","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1551","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1552","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1553","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1554","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1555","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1556","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1557","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1558","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1559","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1560","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1561","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1562","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1563","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1564","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1565","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1566","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1567","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1568","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1569","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1570","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1571","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1572","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1573","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1574","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1575","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1576","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1577","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1578","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1579","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1580","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1581","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1582","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1583","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1584","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1585","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1586","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1587","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1588","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1589","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1590","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1591","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1592","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1593","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1594","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1595","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1596","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1597","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1598","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1599","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1600","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1601","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1602","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1603","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1604","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1605","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1606","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1607","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1608","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1609","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1610","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1611","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1612","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1613","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1614","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1615","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1616","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1617","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1618","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1619","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1620","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1621","Heliophobius argenteocinereus",-6.8833,37.35,"solitary",161
"1622","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1623","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1624","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1625","Heliophobius argenteocinereus",-6.4,37.6,"solitary",161
"1626","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1627","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1628","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1629","Heliophobius argenteocinereus",-6.9667,37.55,"solitary",161
"1630","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1631","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1632","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1633","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1634","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1635","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1636","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1637","Heliophobius argenteocinereus",-6.8333,37.6333,"solitary",161
"1638","Heliophobius argenteocinereus",-1.4667,29.4833,"solitary",161
"1639","Heliophobius argenteocinereus",-7.05,29.7,"solitary",161
"1640","Heliophobius argenteocinereus",-8.7,27.35,"solitary",161
"1641","Heliophobius argenteocinereus",-8.7,27.35,"solitary",161
"1642","Heliophobius argenteocinereus",-7.2333,27.8667,"solitary",161
"1643","Heliophobius argenteocinereus",-7.2333,27.8667,"solitary",161
"1644","Heliophobius argenteocinereus",-9.25,28.35,"solitary",161
"1645","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1646","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1647","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1648","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1649","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1650","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1651","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1652","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1653","Heliophobius argenteocinereus",-6.5,29.4833,"solitary",161
"1654","Heliophobius argenteocinereus",-8.4667,28.8667,"solitary",161
"1655","Heliophobius argenteocinereus",-8.2667,26.5333,"solitary",161
"1656","Heliophobius argenteocinereus",-14.9,33.62,"solitary",161
"1657","Heliophobius argenteocinereus",-14.9,33.62,"solitary",161
"1658","Heliophobius argenteocinereus",-14.9,32.25,"solitary",161
"1659","Heliophobius argenteocinereus",-14.9,33.62,"solitary",161
"1660","Heliophobius argenteocinereus",-7.966667,31.616667,"solitary",161
"1661","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1662","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1663","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1664","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1665","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1666","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1667","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1668","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1669","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1670","Heliophobius argenteocinereus",-1.666667,37.283333,"solitary",161
"1671","Heliophobius argenteocinereus",-1.466667,36.983333,"solitary",161
"1672","Heliophobius argenteocinereus",-1.466667,36.983333,"solitary",161
"1673","Heliophobius argenteocinereus",-1.466667,36.983333,"solitary",161
"1674","Heliophobius argenteocinereus",-1.466667,36.983333,"solitary",161
"1675","Heliophobius argenteocinereus",-1.466667,36.983333,"solitary",161
"1676","Heliophobius argenteocinereus",-13.783333,34.433333,"solitary",161
"1677","Heliophobius argenteocinereus",-6.35,36.96667,"solitary",161
"1678","Heliophobius argenteocinereus",-1.41667,36.88333,"solitary",161
"1679","Heliophobius argenteocinereus",-6.8167,37.6667,"solitary",161
"1680","Heterocephalus glaber",0.8699,37.31477,"social",34
"1681","Heterocephalus glaber",-0.024,37.887,"social",34
"1682","Heterocephalus glaber",-0.024,37.887,"social",34
"1683","Heterocephalus glaber",-0.024,37.887,"social",34
"1684","Heterocephalus glaber",0.25,37.35,"social",34
"1685","Heterocephalus glaber",0.25,37.35,"social",34
"1686","Heterocephalus glaber",0.25,37.35,"social",34
"1687","Heterocephalus glaber",0.25,37.35,"social",34
"1688","Heterocephalus glaber",0.25,37.35,"social",34
"1689","Heterocephalus glaber",0.25,37.35,"social",34
"1690","Heterocephalus glaber",-1.15,35.76667,"social",34
"1691","Heterocephalus glaber",-2.683333,38.166668,"social",34
"1692","Heterocephalus glaber",9.61263,43.91909,"social",34
"1693","Heterocephalus glaber",9.85,44.716667,"social",34
"1694","Heterocephalus glaber",9.85,44.716667,"social",34
"1695","Heterocephalus glaber",2.78333,39.51667,"social",34
"1696","Heterocephalus glaber",1.6,37.8,"social",34
"1697","Heterocephalus glaber",-2.633333,38.15,"social",34
"1698","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1699","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1700","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1701","Heterocephalus glaber",0.533333,37.65,"social",34
"1702","Heterocephalus glaber",0.533333,37.65,"social",34
"1703","Heterocephalus glaber",0.616667,37.65,"social",34
"1704","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1705","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1706","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1707","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1708","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1709","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1710","Heterocephalus glaber",-2.616667,38.15,"social",34
"1711","Heterocephalus glaber",-2.616667,38.15,"social",34
"1712","Heterocephalus glaber",-2.616667,38.15,"social",34
"1713","Heterocephalus glaber",-2.616667,38.15,"social",34
"1714","Heterocephalus glaber",-2.616667,38.15,"social",34
"1715","Heterocephalus glaber",-2.633333,38.15,"social",34
"1716","Heterocephalus glaber",-2.616667,38.05,"social",34
"1717","Heterocephalus glaber",-2.616667,38.05,"social",34
"1718","Heterocephalus glaber",-0.775,38.425,"social",34
"1719","Heterocephalus glaber",-0.775,38.425,"social",34
"1720","Heterocephalus glaber",9.56,44.065,"social",34
"1721","Heterocephalus glaber",9.56,44.065,"social",34
"1722","Heterocephalus glaber",0.46378,39.92377,"social",34
"1723","Heterocephalus glaber",-2.616667,38.05,"social",34
"1724","Heterocephalus glaber",-2.616667,38.05,"social",34
"1725","Heterocephalus glaber",-2.616667,38.15,"social",34
"1726","Heterocephalus glaber",-2.616667,38.15,"social",34
"1727","Heterocephalus glaber",-2.616667,38.15,"social",34
"1728","Heterocephalus glaber",-2.616667,38.15,"social",34
"1729","Heterocephalus glaber",-2.616667,38.15,"social",34
"1730","Heterocephalus glaber",-2.616667,38.15,"social",34
"1731","Heterocephalus glaber",-2.616667,38.15,"social",34
"1732","Heterocephalus glaber",-2.616667,38.15,"social",34
"1733","Heterocephalus glaber",-2.616667,38.15,"social",34
"1734","Heterocephalus glaber",-2.616667,38.15,"social",34
"1735","Heterocephalus glaber",-2.616667,38.15,"social",34
"1736","Heterocephalus glaber",-2.616667,38.15,"social",34
"1737","Heterocephalus glaber",-2.616667,38.15,"social",34
"1738","Heterocephalus glaber",-2.616667,38.15,"social",34
"1739","Heterocephalus glaber",-2.616667,38.15,"social",34
"1740","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1741","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1742","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1743","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1744","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1745","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1746","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1747","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1748","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1749","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1750","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1751","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1752","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1753","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1754","Heterocephalus glaber",-2.616667,38.05,"social",34
"1755","Heterocephalus glaber",-0.775,38.425,"social",34
"1756","Heterocephalus glaber",-0.775,38.425,"social",34
"1757","Heterocephalus glaber",0.533333,37.65,"social",34
"1758","Heterocephalus glaber",0.533333,37.65,"social",34
"1759","Heterocephalus glaber",0.533333,37.65,"social",34
"1760","Heterocephalus glaber",0.533333,37.65,"social",34
"1761","Heterocephalus glaber",0.616667,37.65,"social",34
"1762","Heterocephalus glaber",0.616667,37.65,"social",34
"1763","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1764","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1765","Heterocephalus glaber",-2.60663,38.14642,"social",34
