sourceTaxonName,interactionTypeName,targetTaxonName,Mass_kg,Mass_source,decimalLatitude,decimalLongitude,localityName,sourceCitation
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,44.6062,-67.9255,Cherryfield,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,63,31,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,61.5,-117,Minkie Lake,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,46.83333333,-65,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,46.83333333,-65,Greater Kouchibouguac National Park (Unprotected),"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,61.5,-117,Mackenzie Bison Sanctuary,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,63,31,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,48.7036,-113.798,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,44.4832,-68.7221,Pierce Pond,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,55.95,-113.8166667,West Side of the Athabasca River/Algar portion of the East Side of the Athabasca River,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,58.7885,25.6568,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,51.91666667,19.14166667,Skaliskie Forest/Rominta Forest/Pisz Forest/Napiwoda-Ramuki Forest/August?ow Forest/Biebrza National Park/Knyszyn Forest/Bia?owie?za Forest/Sobib?r Forest/Roztocze/Bieszczady Mountains/Beskidy Mountains/Western Beskidy Mountains,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,55.75,30.33333333,Lovat River,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,55.95,-113.8166667,West Side of the Athabasca River/Algar portion of the East Side of the Athabasca River,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,55.95,-113.8166667,West Side of the Athabasca River/Western portion of the East Side of the Athabasca River,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Alces alces,307.22744,Tamburello_etal_2015,46.83333333,-65,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,preysOn,Alces alces,307.22744,Tamburello_etal_2015,47.0090416667,-91.7297533333,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,preysOn,Alces alces,307.22744,Tamburello_etal_2015,51.8309011629,-89.180641762,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,59.39559667,-133.7084197998,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,59.678465,-134.260354,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,eats,Alces alces,307.22744,Tamburello_etal_2015,59.6110717418,-134.2158508301,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
NA,NA,Amphispiza bilineata,0.0135,EltonTraits,NA,NA,NA,NA
NA,NA,Anas acuta,0.94,Hein_Gillooly_2011,NA,NA,NA,NA
NA,NA,Spatula cyanoptera,0.37745,EltonTraits,NA,NA,NA,NA
Vulpes vulpes,eats,Anas platyrhynchos,1.082,Jenkins_etal_2007,52.45,16.95,"Poland, Wielkopolska province, Poznán","Groom, Q.J., Maarten De Groot, M. & Marčiulynienė, D. (2020) Species interation data manually extracted from literature for species ."
Canis latrans,eats,Anas platyrhynchos,1.082,Jenkins_etal_2007,33.8046757567,-118.2078303244,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Anaxyrus boreas,0.0402,Carey 1979 (https://link.springer.com/article/10.1007/BF00348070),37.66,-121.93,NA,"Daniel L. Preston, Sarah A. Orlofske, John P. McLaughlin, and Pieter T. J. Johnson. 2012. Food web including infectious agents for a California freshwater pond. Ecology 93:1760. https://doi.org/10.1890/11-2194.1"
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,35.41665,-115.58416,Mojave Desert,"Eichenwald, A. J., Fefferman, N. H., & Reed, J. M. (2024). Potential extinction cascades in a desert ecosystem: Linking food web interactions to community viability. Ecology and Evolution, 14, e10930. https://doi.org/10.1002/ece3.10930"
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,34.35,-106.6833333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,preysOn,Antilocapra americana,46.0999,Tamburello_etal_2015,44.8940698523,-110.3287677078,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Antilocapra americana,46.0999,Tamburello_etal_2015,44.913581,-110.260978,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,eats,Antilocapra americana,46.0999,Tamburello_etal_2015,35.41665,-115.58416,Mojave Desert,"Eichenwald, A. J., Fefferman, N. H., & Reed, J. M. (2024). Potential extinction cascades in a desert ecosystem: Linking food web interactions to community viability. Ecology and Evolution, 14, e10930. https://doi.org/10.1002/ece3.10930"
Canis latrans,eats,Aplodontia rufa,1.135,Mace_Harvey_1983,47.785,-123.6017,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Baiomys musculus,0.009,EltonTraits,19.525,-105.0333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Baiomys musculus,0.009,EltonTraits,19.525,-105.0333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Bison bison,629.9992,Tamburello_etal_2015,61.5,-117,Mackenzie Bison Sanctuary,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Bison bison,629.9992,Tamburello_etal_2015,61.5,-117,Mackenzie Bison Sanctuary,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Bison bison,629.9992,Tamburello_etal_2015,61.5,-117,Minkie Lake,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Bison bison,629.9992,Tamburello_etal_2015,63.808235,-120.027429,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,preysOn,Bison bison,629.9992,Tamburello_etal_2015,44.883776052,-110.1556417747,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,preysOn,Bison bison,629.9992,Tamburello_etal_2015,44.9074972222,-110.2531888889,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,eats,Bison bison,629.9992,Tamburello_etal_2015,44.6279860378,-110.4878980909,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
NA,NA,Blarina brevicauda,0.018,McNab_1963,NA,NA,NA,NA
NA,NA,Blarina carolinensis,0.0135,EltonTraits,NA,NA,NA,NA
NA,NA,Bonasa umbellus,0.908,Mace_Harvey_1983,NA,NA,NA,NA
Vulpes vulpes,eats,Bos taurus,900,EltonTraits,32.41,77.66,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Bos taurus,900,EltonTraits,-33.375,150.5083333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Bos taurus,900,EltonTraits,-30.11666667,152.3833333,Marengo/Chaelundi State Forests,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Bos taurus,900,EltonTraits,-30.11666667,152.3833333,Marengo/Chaelundi State Forests,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Urocyon cinereoargenteus,eats,Bos taurus,900,EltonTraits,33.9048,-111.4087,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
